StartDate,EndDate,Status,Duration (in seconds),ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,age,education,gender,attn.screener,open.1,open.2,climate.concern_1,fuel_10,transit_10,vehicle_10,energy_10,air_10,land_10,jobs_10,water_10,food_10,slider.attn_10,beh.e.vehicle_1,beh.energy_1,beh.flight_1,beh.no.car_1,race,pol.id_1,income,zipcode,feedback,climateLink1,climateLink2,climateLink3,climateLink4,c,qual.text.check
1/8/24 20:58,1/8/24 21:12,IP Address,807,R_5R3UJ6jUAN80BDE,anonymous,EN,0.800000012,"Yes, I am at least 18 years old and I want to participate",75,College degree,Female,Other,"a variety of different people and places that didnt make me feel anything.There were people protesting , a crystal ball, graphs, polution,
.","There was a globe, polar bear  standing on an iceburg, maps, graphs, an asian lady with her arm up in the air and I didnt feel anything",61,20,71,0,60,40,71,0,71,0,100,0,0,0,0,White or Caucasian,100,"$50,000-$74,999",23430,,0,0,0,0,1,1
1/8/24 21:00,1/8/24 21:08,IP Address,471,R_1jMfMCK5bOGqZQB,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",44,Some college,Male,Other,The images causes me to think about global warming and the unseasonal weather we've been experiencing lately. The images also seem as a call to arms for environmentalists. ,The images cause concern for the condition of this planet. It emphasizes the need to protect the planet. ,82,100,50,67,100,78,100,87,100,32,100,66,85,98,31,Black or African American,48,"Less than $25,000",44111,,0,0,0,0,2,1
1/8/24 21:00,1/8/24 21:06,IP Address,373,R_340HuDYPpwi9ohl,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",31,Some college,Female,Other,Very crowded places. It gives me alot of anxiety and stress thinking about being around so many people.,Boring pictures of the world. I do like the polar bear. Polar bears are adorable. But other then that nothing sticks out.,52,51,63,63,83,70,63,80,91,29,50,42,73,60,50,White or Caucasian,61,"$75,000-$99,999",77493,,0,0,0,0,1,1
1/8/24 21:03,1/8/24 21:11,IP Address,501,R_7OPNZ7N7ksyAibo,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",70,College degree,Male,Other,Some images may be interconnected and other appear to be random images. I feel neutral without knowing any further context.,Appears they all related to climate change. They make me feel like I want to know more about what they are intended to convey.,50,9,30,50,61,21,70,40,70,8,100,40,30,50,0,White or Caucasian,51,"$150,000 or more",91784,,0,0,0,0,1,1
1/8/24 21:05,1/8/24 21:18,IP Address,792,R_1Br1B5PWSRdgbDQ,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",67,High school diploma,Female,Other,Different was the climate is changing which is alarming and some changes are needed to possibly make it better ,Climate changes which I am fearful we cannot reverse but if everyone does their part we can make a difference ,91,50,50,63,95,60,85,50,70,10,100,39,50,95,30,White or Caucasian,79,"$75,000-$99,999",94551,,0,0,0,0,2,1
1/8/24 21:05,1/8/24 21:22,IP Address,975,R_3rC9bNgJGW3VDZJ,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",70,Graduate degree,Male,Other,A seemingly random series of images that leaves me a bit confused. I don't really know what to make of them.,"There were two identical images, one image depicting an overcrowded planet and another overdone image depicting a mere one degree Celsius global average temperature increase since 1880 (140+ years).",15,9,25,30,30,0,75,50,80,0,100,14,20,25,9,White or Caucasian,76,"$50,000-$74,999",28607,,0,0,0,0,1,1
1/8/24 21:06,1/8/24 21:15,IP Address,571,R_70q4jv9GX8rAwrQ,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",70,Some college,Female,Other,Views of our world. How fragile and delicate the balance is. How nature responds to what we are doing to the earth.,Global warming. Devastated earth/nature. Our misusing of the resources that the earth gives and we destroy.,82,75,81,92,90,63,99,82,100,65,100,50,50,100,30,White or Caucasian,50,"$25,000-$49,999",55331,Ecological change is the only way the earth will win. We have to change.,0,0,0,0,2,1
1/8/24 21:06,1/8/24 21:16,IP Address,590,R_338GOqA2LvwcGWE,anonymous,EN,0.699999988,"Yes, I am at least 18 years old and I want to participate",74,Graduate degree,Male,Other,Environmental images raising concerns about what may be happening to our planet and its environment.,The images appear to be directed toward environmental issues or content. As such they present concerns of what is happening or what we are doing to our global environment.,76,55,51,76,100,86,100,91,100,56,100,0,75,100,0,White or Caucasian,50,Prefer not to say,55113,I think the study is too black & white. Nothing about what can be done to help the environment AND continue to use and have those things that make our existence possible.,0,0,0,0,2,1
1/8/24 21:07,1/8/24 21:16,IP Address,577,R_6964bCTGobmo9DY,anonymous,EN,0.699999988,"Yes, I am at least 18 years old and I want to participate",39,Some high school,Male,Other,It seems to me that there are protests going on but once again I'm kind of confused about what I'm looking at,They make me feel confused because I don't know what I am looking at in this picture I'm being shown,77,31,76,79,64,61,60,69,67,34,100,62,57,100,10,White or Caucasian,43,"$25,000-$49,999",89433,Thats it,0,0,0,0,1,1
1/8/24 21:09,1/8/24 21:16,IP Address,398,R_1eFslPCuVyIE0k4,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",61,College degree,Male,Other,These images mainly show people in various situations. I like this set of images more because I could write a story based on each of these images.,"Diverse images of pictures, graphs, diagrams, and AI constructs. These images make me feel bored. The only image that I really like is the image of the polar bear on the ice floe.",30,53,70,60,80,60,73,60,72,39,100,0,50,91,100,White or Caucasian,50,"$25,000-$49,999",67218,,0,0,0,0,1,1
1/8/24 21:09,1/8/24 21:24,IP Address,876,R_5YYC58hATRget8f,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",71,High school diploma,Female,Other,Basically I  perceive  pollution  and cleaning up the environment is the general message...apparently  we need to stop polluting the air and go green. Start growing  plant based everything. ,I get the jest that our earth  is getting  warmer. The ice Bergs's are melting   away and the climate will soon be too hot for  creatures of the Arctic...polar bears and  creatures who live in frigid climates...,74,73,32,3,87,100,93,80,94,23,100,12,70,100,33,White or Caucasian,79,"$50,000-$74,999",75459,I don't have anything to add. ,0,0,0,0,1,1
1/8/24 21:09,1/8/24 21:15,IP Address,350,R_6q3Z3JlbFv3wBeY,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",66,College degree,Female,Other,Very afraid of what the future holds due to the lack of valid conversations regarding our environment and specifically climate change.,The content of these images are showing images of what climate change is doing to our world now and what is projected in the future if nothing is done about it.,100,100,100,100,100,100,100,100,100,100,100,50,100,50,50,White or Caucasian,20,"$75,000-$99,999",64155,,0,0,0,0,2,1
1/8/24 21:09,1/8/24 21:17,IP Address,486,R_3GCFATt3cprYUfe,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",54,Some college,Female,Other,I am confused by theaae images and don;t know what all this is.  It is global.  My gyess is it has something to do with the enviornment and global warming.,Indifferent. It doesen’t do anything for me.  This is something gloobal with sttistics.   Whatver it is for statistics show the rise on the grff.,80,66,64,56,61,71,80,69,71,51,100,0,54,100,0,White or Caucasian,45,"$75,000-$99,999",33782,,0,0,0,1,1,1
1/8/24 21:09,1/8/24 21:21,IP Address,706,R_3OZ5PaKxqRuYLim,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",80,Graduate degree,Male,Other,"These pictures describe the influence that fossil fuels have on global warming, as well as the effect of gases, electric lights and other items are affecting the world.",It is about the world and the environment and depicts the influence of global warming. It shows that the world is suffering.,91,94,72,93,100,71,96,91,92,61,100,80,75,50,14,White or Caucasian,24,"$100,000-$149,999",53132,None,0,0,0,0,2,1
1/8/24 21:10,1/8/24 21:14,IP Address,276,R_7l6IuXJjAuysFR7,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",28,High school diploma,Female,Other,White red haired woman trees in the background two woman taking with a plant in the background yellow flowers ,A graph written in a foreign language can’t tell what it says so it’s odd and confusing there’s a foreign woman holding paper ,70,67,65,62,29,77,74,89,40,67,21,61,23,64,29,White or Caucasian,58,"$50,000-$74,999",45601,Good survey ,0,0,0,0,1,1
1/8/24 21:10,1/8/24 21:32,IP Address,1351,R_7nBnk5yk8CzFDfM,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",68,High school diploma,Male,Other,THESE PHOTOS MAKE ME FEEL SAD DUE TO ALL THE PHOTOS SHOWING POLLUTION BEING RELEASED INTO THE AIR CAUSING OZONE DEPLEATION WHICH CAN CAUSE THE EARTH TEMPERATURE TO RISE .,SEVERAL OF THESE PICTURES SHOW INDUSTRIAL POLUTION THAT IS BEING RELEASED INTO THE ATMOSPHEAR. THIS INTERN CAN DEPLEAT THE OZONE LAYER CAUSE CHANGES IN WEATHER OR THE TEMPERATURE ON EARTH. IN SEVERAL PICTURES YOU CAN SEE THE GOOD SIDE OF THINGS GROWNING ON EARTH AND THE OTHER SIDE OF THE SAME PICTURE THE BAD SIDE OF THINGS AFTER THE DEPLEATING OF THE OZONE LAYER. ,91,42,30,30,100,82,98,91,100,40,100,0,61,100,0,White or Caucasian,51,"$25,000-$49,999",30295,"I BELIEVE THERE NEEDS TO BE CHANGES MADE TO INDUSTRIAL AND PETROLEUM DRIVE AUTO POLLUTION. BUT EV'S IS NOT THE ANAWER. THERE ARE TO MANY NEGATIVES ON EV'S. THE COST OF BATTERY REPLACEMENT, THE PROBLEM WHEN WRECKED THEY CAT FIRE, THE COST OF INSTALLING A HOME CHARGING STATION, THE COST AND TIME TO CHARGE AT A PUBLIC CHARGING STATION.",0,0,0,0,2,1
1/8/24 21:10,1/8/24 21:16,IP Address,389,R_7aCvsS8iZoWVW6d,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",59,Some college,Female,Other,These images are bold and contain creative use of photography. They depift every day life in an interesting way.,These images depict colorful ways to demonstrate the world and what life entails.the world is full of life.,95,87,95,88,100,77,100,100,100,72,100,82,94,88,95,White or Caucasian,23,"$25,000-$49,999",23502,Interesting survey. Thank you ,0,0,0,0,2,1
1/8/24 21:10,1/8/24 21:24,IP Address,785,R_3E635P5vsoJZGOo,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",65,College degree,Male,Other,"I don't feel strong enough to even look at all that shit. With apologies, I've been trying to protect my mind (and heart) from taking on the world's problems, like the old days.",A bunch of issues though the polar bear global warming stuff needs serious attention. The rest gives me a headache I don't need.,96,85,71,82,90,75,82,72,93,39,100,60,53,30,18,White or Caucasian,30,"Less than $25,000",92262,None.,0,0,0,0,1,1
1/8/24 21:11,1/8/24 21:20,IP Address,576,R_6xFZ56HZgSyldcx,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",72,Some college,Female,Other,"They show the world in different types for environment disaster such as drought, pollution and fires",Some show the good part of the world where the environment is positive with the next side showing the exact opposite ,70,51,83,94,83,43,72,66,72,31,100,15,30,95,1,White or Caucasian,51,"$75,000-$99,999",91776,,0,0,0,0,2,1
1/8/24 21:11,1/8/24 21:19,IP Address,493,R_6DTOQBzqQm3iiSN,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",77,High school diploma,Male,Other,I feel the pictures depict climate change issues/challenges which I typically ignore because I don't feel there is that much of a climate crisis.,The pictures are showing how climate change is negatively impacting the environment around the world.,11,0,19,60,100,40,100,20,100,0,100,50,50,0,0,White or Caucasian,100,"$100,000-$149,999",46060,It was fun and interesting.,0,0,0,0,1,1
1/8/24 21:11,1/8/24 21:15,IP Address,210,R_1T7zDFSNBf3rybn,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",21,College degree,Male,Other,They appear to all relate to the climate crisis. They don't make me feel positive. I'm not sure who the orange haired woman is.,"Again, they seem to be about the climate crisis. They all evoke pretty negative emotions as it is a big problem.",100,74,100,100,100,24,100,100,100,7,100,100,100,0,100,White or Caucasian,50,"$50,000-$74,999",92603,,0,0,0,0,1,1
1/8/24 21:12,1/8/24 21:21,IP Address,523,R_3GZ8ETFsZ7jyl5W,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",65,Some college,Male,Other,They are random images and mean nothing without descriptions. Colorful images but don't relate to anything meaningful.,See previous response.  See previous response.  See previous response.  See previous response.  See previous response.  ,60,50,70,50,71,50,50,50,81,19,100,0,50,0,0,White or Caucasian,40,Prefer not to say,76053,None,0,0,0,0,1,1
1/8/24 21:12,1/8/24 21:20,IP Address,451,R_55yGSArS63UnzBA,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",47,High school diploma,Male,Other,"Very creative and unique too, positive message. I like how really good it is. That's the reason why I like it.",It's something different than a Grease Fire but I think it is for you to do it was really good to know.,100,82,85,85,81,76,88,88,83,83,86,79,89,92,90,White or Caucasian,61,"$25,000-$49,999",95821,Nothing else ,0,0,0,0,1,1
1/8/24 21:12,1/8/24 21:28,IP Address,928,R_7woZDPah788KPe6,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",23,College degree,Female,Other,"I see a lot of images referring to the climate crisis, mostly of protesters. It makes me feel bad because I do think we aren't paying enough attention to it but I also feel there is more we can do to help as individuals.",More images about the climate crisis. It does make me upset especially when I see the image of the polar bear on a small piece of ice that has not melted yet.,82,54,80,61,82,62,92,72,100,38,100,80,82,80,86,Prefer not to say,24,"$50,000-$74,999",60632,,0,0,0,0,1,1
1/8/24 21:13,1/8/24 21:22,IP Address,578,R_5CNGWhIEtyHOKLH,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",49,College degree,Female,Other,"They largely seem to be about environmental damage caused by climate change.  They make me feel more afraid, scared and nervous.","climate images, that largely make me feel a little nervous, a little guilty, a little afraid and slightly empowered.",70,82,78,75,90,51,81,70,80,51,100,54,83,60,13,White or Caucasian,15,"$50,000-$74,999",57584,,0,0,0,0,2,1
1/8/24 21:13,1/8/24 21:24,IP Address,670,R_1wVzdHS6JuEkmMF,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",59,Graduate degree,Male,Other,"The images show both the beauty of the earth, and man's ability to pollute it. The image of the earth from space, in particular, makes me feel that we need to take care of our planet. The images of the smokestacks makes me feel sad that man is damaging the planet. ","These images show both the good and the bad of the earth. Specifically, the bad that man is causing to the planet. The images make me feel both happy and sad at the same time. ",69,29,96,79,84,42,95,66,74,40,100,13,55,97,0,White or Caucasian,57,"$25,000-$49,999",29642,,0,0,0,0,2,1
1/8/24 21:13,1/8/24 21:17,IP Address,230,R_7NldE0oSzFHZTse,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",22,Graduate degree,Female,Other,"The earth drying out and being affected by climate change, makes me feel anxious and mad at big corporations for hurting the earth","The world on fire because of pollution from factories and the big companies makes me angry 
That is gotten this far and it’s destroying the earth",99,100,100,77,100,100,100,100,100,100,100,100,100,86,100,Asian,2,"$150,000 or more",28590,,0,0,0,0,2,1
1/8/24 21:14,1/8/24 21:26,IP Address,686,R_7ffuS3Xgt1rPsJF,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",47,College degree,Female,Other,They look very peaceful. Like your mind is just at rest . Beautiful pictures of nature and outdoors with calmness all around. ,"They make me feel at peace, they look like images of the world. They look very empowering
 Beautiful pictures",100,73,100,100,100,100,100,100,100,68,100,20,100,100,21,White or Caucasian,53,"$50,000-$74,999",32179,Out was fine,0,0,0,0,2,1
1/8/24 21:16,1/8/24 21:30,IP Address,878,R_3XaOgtL2Fha0hPz,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",70,College degree,Female,Other,"liberal images, climate, LGBTQ, protests, environmental extremes, protests, green agendas, innovation","climate change fanatics, environmental extremes, global warming extremes, wiildfires, world problems",1,1,41,2,7,1,59,5,20,8,100,1,10,60,20,White or Caucasian,91,"$25,000-$49,999",35750,,0,0,0,0,1,1
1/8/24 21:18,1/8/24 21:33,IP Address,902,R_5pX1hqwTRNAV5pq,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",66,College degree,Female,Other,"We are killing our planet. Fires, drought, pollution, and climate change are just the beginning.  We need to change our lifestyles.","Climate change, gloom, and doom, we are killing the planet.  This is not a subtle warning this is it!",99,100,100,100,100,87,100,100,100,100,100,100,93,100,19,White or Caucasian,50,"$25,000-$49,999",86303,We live in a rural are where the isn't public transportation.  We drive a hybrid and live on our SS.  Upgrading our electric use to solar or wind power is not an option for us.  Don't put us down for not complying with new green standards unless we can get help to upgrade our living. ,0,0,0,0,2,1
1/8/24 21:18,1/8/24 21:28,IP Address,558,R_7TiAbHMzuDtdXcB,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",61,Some college,Male,Other,"pics of the earth drying up and becoming a wasteland which is a common scare tactic of the left to try to make people believe the earth is doomed if we don't pay more taxes to the government. unfortunately, people fall for this crap because they are not taught to think for themselves. we call these people democrats.","looks like scare tactic pics of the world burning up, and a polar bear standing on floating ice during the spring months when the ice and snow start melting.",2,0,9,0,29,0,100,0,70,0,100,0,9,0,0,"White or Caucasian,American Indian/Native American or Alaska Native",51,"$100,000-$149,999",85387,climate change is due to nothing more than the natural cycle of the earth. the cooky left are using it to print more money for themselves and anyone who falls for it is definitely out of touch with reality. ,0,0,0,0,2,1
1/8/24 21:18,1/8/24 21:26,IP Address,422,R_5R9ZATIoMZrovNd,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",65,High school diploma,Female,Other,The same as the last photos. It's irritating how badly we're handling the global warming problem. We need to learn how to adapt. ,They show planet earth is in our hands. They make me feel irritated because we're handling global warming incorrectly. ,79,100,100,85,100,86,65,37,75,100,100,0,0,100,100,White or Caucasian,13,"$25,000-$49,999",66606,,0,0,0,0,2,1
1/8/24 21:18,1/8/24 21:26,IP Address,439,R_6Rlm8wX3cdW6cgx,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",63,College degree,Female,Other,people protest on things that should and should not be done for climate change the manufacturing change and effects on things people talking about things in a happily manner.,SEE WHERE CLIMATE CHANGE IS TAKING EFFECT AND WHAT THE EFFECTS ARE HAVE ON THE WORLD IN GENERAL ALONG WIITH ANIMALS HAS WELL,100,91,91,0,84,82,100,99,100,21,100,0,12,50,0,White or Caucasian,50,"$75,000-$99,999",36609,,0,0,0,0,1,1
1/8/24 21:20,1/8/24 21:32,IP Address,719,R_11hSjJS7MpnCXJf,anonymous,EN,0.699999988,"Yes, I am at least 18 years old and I want to participate",61,Some college,Male,Other,"There images all reference different aspects of climate change, including pollution, drought, energy production, and Mother Earth reaching her hand out to a human hand among other things","Again, these images reference climate catastrophe. Those include animal ecosystems before and after, the Earth with half beautiful, and half scorched Earth. I forgot to mention that drought is again shown.",81,0,87,87,80,0,91,77,91,0,100,14,66,100,60,White or Caucasian,65,"Less than $25,000",29576,"I will never support raising taxes, raising anything that will crush the working man, while letting the wealthy, including John Kerry, Bill Gates, and celebrities afford whatever monetary costs you create, all while flying private jets, burying expensive vehicles including electric. ",0,0,0,0,2,1
1/8/24 21:22,1/8/24 21:36,IP Address,852,R_7srPWNjHsUJvqfv,anonymous,EN,0.800000012,"Yes, I am at least 18 years old and I want to participate",61,Some college,Female,Other,"earths and global warming due to humans , will we still have a planet to live on when i am 90 years old","images of earth and its destruction by humans , it makes me concerned that their is not much future for humans at the rate they destroy it ",81,40,50,61,81,50,81,80,91,40,100,50,71,92,0,White or Caucasian,50,"$25,000-$49,999",97292,,0,0,0,0,2,1
1/8/24 21:22,1/8/24 21:44,IP Address,1313,R_1EuYkAbUArDGuGt,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",74,Some college,Male,Other,These images remind me that we were given a lot when we received the earth from God.  We have not taken very good care of the earth.  We have caused a lot of damage to the earth.  We have burned and polluted much of our world.  We must do what we can to make up the damage we have done to our earth.,These images show us how we managed to pollute and damage the earth.  Global warming is happening now.  We must clean up our mess on the earth.  We must do our best to turn Climate Change around and fix our wrong doings on this earth to try and undo our damage to earth.,91,9,91,9,100,60,100,100,100,9,100,14,91,40,29,White or Caucasian,46,"$75,000-$99,999",08109,Easy to read and understand.  Good Questions.,0,0,0,0,2,1
1/8/24 21:23,1/8/24 21:45,IP Address,1327,R_3imraxapiQxoRod,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",73,Graduate degree,Female,Other,"More ""climate change"". Man made of course, and specifically due to pollution from fossil fuels. The climate has been changing constantly since the beginning of time. To think that man is totally responsible for it is the height of arrogance and pure nonsense. It makes me angry. ","The images are of ""climate change"" and depict pictures of what people like Greta Thumburg and Al Gore say is going to happen very shortly. The problem is ""very shortly"" started about 30+ years ago and hasn't happened yet. Our children have been taught in school to believe this nonsense and it makes me angry. ",0,0,49,17,12,0,39,22,49,0,100,0,14,0,0,White or Caucasian,78,"$50,000-$74,999",54621,Good survey ,0,0,0,0,2,1
1/8/24 21:24,1/8/24 21:37,IP Address,814,R_5rwMjO8PWoLXxtC,anonymous,EN,0.699999988,"Yes, I am at least 18 years old and I want to participate",65,College degree,Female,Other,The images depict air pollution and drought on earth.  I am dismayed at the extensive damage that we have done to our planet.  It makes me very sad and hopeless about our planet's future.,"They overall depict climate change and the fragile planet that we live on.  I cannot believe that we as a people have done so much damage, and that so many people are not concerned about fixing it.",100,100,100,100,100,100,100,100,100,100,100,100,100,91,76,White or Caucasian,14,"$50,000-$74,999",97702,It definitely made me think.  I will be thinking more in the next days and weeks.,0,0,1,0,2,1
1/8/24 21:25,1/8/24 21:32,IP Address,445,R_7yq3qoQbUYyDATe,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",39,Graduate degree,Female,Other,"Interesting and diverse images. Not cheery or bright. Cartoons, women, men crowds in several even what appears to be protestor","Much more in sync and similar. All have a very earthy, nature, save our planet sort of vibe. Pleasing",55,59,59,69,69,37,91,53,62,33,100,30,41,28,0,White or Caucasian,69,"$150,000 or more",32832,None ,0,0,0,0,1,1
1/8/24 21:25,1/8/24 21:43,IP Address,1087,R_1rw6jXy8O3ZCzRG,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",79,College degree,Female,Other,The environmental changes happening to our planet are the result of irresponsible use of fossil fuels.  This evokes sadness and anger at irresponsible leaders ,These images are an assortment of photos that show how the planet we live in is being negatively affected by climate change.  ,100,85,81,73,100,74,100,100,100,100,100,64,100,87,63,White or Caucasian,0,"$25,000-$49,999",22003,Batteries for electric cars use cobalt.  There is a crisis in the Republic of the Congo because of the negative effects of cobalt mining on the people of the Congo.,0,0,0,0,2,1
1/8/24 21:28,1/8/24 21:47,IP Address,1092,R_1DLJSGnB4wHtg2D,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",67,Some college,Male,Other,"There appears to be very much protesting, perhaps about nuclear power plants. The language is different than mine, appears to be in European countries. Seems they want to promote something good for the world.",I see many different pictures and graphs that seem to be about climate change and the effects that it is and will be having on the world.,61,61,51,100,91,75,100,81,91,40,100,20,91,100,0,White or Caucasian,86,"$25,000-$49,999",63966,,0,0,0,0,1,1
1/8/24 21:31,1/8/24 21:40,IP Address,533,R_1ritdWDUGuhkJws,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",71,College degree,Male,Other,They appear to be from random news stories.  My feelings are neutral.  I am rather ambivalent toward the pictures. ,"These pictures appear to be related to the environment.  Again, I don't have any strong feelings in either direction. ",11,0,52,59,41,0,56,44,50,0,100,0,9,0,0,White or Caucasian,100,"$25,000-$49,999",97302,None.,0,0,0,0,1,1
1/8/24 21:33,1/8/24 21:45,IP Address,749,R_3EeXGafwk1R0j05,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",53,Some college,Male,Other,"They seem to be pictures, because of my age; I have seen these before but nothing done to help do better. It's still horrible picture in a pretty frame",We gotta do better for this planet. We can show all the pics we want but something g needs to be done ,67,25,63,21,63,79,81,33,100,44,70,7,68,92,96,White or Caucasian,41,"$25,000-$49,999",31312,Very interesting content. Enjoyable and informative ,0,0,0,0,2,1
1/8/24 21:33,1/8/24 21:37,IP Address,209,R_1men8aCCQk8V0c3,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",43,College degree,Female,Other,"Ndjzjzh ebshyxbevsu,yesbsxuhesuyzhey,yzheyzyzgsv,y,geszu,bd7z hsbdhzyzysyeuz y6usesssyegexehwuh. Udueh",Kehdjdr ejdjrbud. Djdur sjdhrduxhddudnd. Sjshehehhzr duc. Dhdhrbdd. Shdyeehd. Ehxhvedhhdehhdudebvehdej,68,83,84,70,91,82,96,92,89,76,80,77,84,90,91,White or Caucasian,79,"$150,000 or more",75568,I reKky have nothing to say about any of it ,0,0,0,0,1,0
1/8/24 21:33,1/8/24 21:48,IP Address,857,R_5nV469gzX6D2LRb,anonymous,EN,0.800000012,"Yes, I am at least 18 years old and I want to participate",66,College degree,Male,Other,These images demonstrate the precarious position that man has put himself into regarding our home planet. We have a choice of a healthy world or destruction. We are at a turning point.,"The earth’s environment is on course to uncontrolled global warming. The scenes of factories churning out smoke in barren landscapes while polar bears are floating on tiny packs of ice, demonstrated the price that we will all pay.",95,91,86,91,100,100,100,100,100,80,100,71,91,100,0,White or Caucasian,8,"$75,000-$99,999",77375,,0,1,0,1,2,1
1/8/24 21:34,1/8/24 21:50,IP Address,996,R_3WoObpHi0KQn6Q9,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",69,High school diploma,Male,Other,to me they show use of fossil fuels and the heating of our planet and the severity of weather --- severe storms droughts and pollution ,again it shows the effects of global warming and what we could have if we solve the problem of climate change ,91,91,91,91,100,91,100,96,100,81,100,95,100,71,0,White or Caucasian,50,"$75,000-$99,999",28451,some of the links you put in did not work,1,1,0,1,2,1
1/8/24 21:35,1/8/24 21:57,IP Address,1326,R_3sZTe2oNtJbKwDL,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",75,High school diploma,Male,Other,"People are coming together, and speaking up for change. Great, Now to get Nations  to work together, its going to take all are voices heard.",Warming of the world and how the weather is changing are life's habits to do all we can to care for the planet. ,100,100,100,100,100,92,100,100,100,100,100,88,93,100,20,Black or African American,55,"$50,000-$74,999",98902,,0,0,0,0,1,1
1/8/24 21:36,1/8/24 21:50,IP Address,861,R_1XVcg6E4spv7dzX,anonymous,EN,0.4000000059604645,"Yes, I am at least 18 years old and I want to participate",73,Graduate degree,Female,Other,"These photos say a lot about the world today; disparaged, hopeful, and the freedom to speak or demonstrate their feelings in a variety of ways. I see a lot of ownership in this collage.",These describe global warming and it's effects on the world today. It makes me feel sad the hopeless.,95,55,71,45,61,41,92,91,81,71,100,9,89,20,9,White or Caucasian,92,"$150,000 or more",48236,Excellent,0,0,0,0,1,1
1/8/24 21:36,1/8/24 21:45,IP Address,506,R_7kanfnpK2KTXlMR,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",62,Graduate degree,Female,Other,"Again, the images are mostly confusing and not very appealing.  The ones with just people are less disturbing than the rest.","These are confusing and unclear for topic matter.  I feel a little tense about the.  The polar bear is the only one I liked looking at, but it makes me sad.",87,66,75,68,96,46,100,100,100,36,100,41,81,71,14,White or Caucasian,50,"$75,000-$99,999",80422,,0,0,0,0,1,1
1/8/24 21:37,1/8/24 21:51,IP Address,869,R_6to0vNhLZ5VMIvv,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",59,Some high school,Female,Other,"It reminds me of people coming together to make this world better
It makes me feel good that people are taking an interest
",Profit and economic companies and the ecosystem makes me feel somewhat at ease cuz at least some people care,67,27,87,93,84,29,90,93,83,23,100,100,100,94,17,Other,82,"Less than $25,000",80537,I truly wish we could go green with everything,0,0,0,0,1,1
